dataset_id,dataset_slug,dataset_page,resource_id,resource_title,resource_last_modified,error_type,organization_or_owner,resource_found_by,is_valid_v_1.1.0,is_valid_v_2.0.0,is_valid_v_2.0.1,is_valid_one_version,initial_schema_version,most_recent_valid_version,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop
5ce2bd1c06e3e707af260cc9,subventions-attribuees-aux-associations-par-la-commune-de-saint-malo-de-guersac,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-associations-par-la-commune-de-saint-malo-de-guersac/,1e9aebe2-3c90-41a4-863c-b4c2e339f004,Spécifications-SCDL-Subventions_V1.1.pdf,2018-08-30T14:53:19,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5ce2bd1c06e3e707af260cc9,subventions-attribuees-aux-associations-par-la-commune-de-saint-malo-de-guersac,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-associations-par-la-commune-de-saint-malo-de-guersac/,890a0aa1-0684-4dbc-85e2-5349720d6e67,Export au format JSON,2018-08-30T14:53:19,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
57868ecaa3a7295d371add15,subventions-au-titre-du-contrat-urbain-de-cohesion-sociale-cucs,https://www.data.gouv.fr/fr/datasets/subventions-au-titre-du-contrat-urbain-de-cohesion-sociale-cucs/,eae3de5d-1a35-4ac0-8597-88ad0dbec5cf,Export au format JSON,2016-02-25T16:11:46,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5ce2bd1c06e3e707af260cc9,subventions-attribuees-aux-associations-par-la-commune-de-saint-malo-de-guersac,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-associations-par-la-commune-de-saint-malo-de-guersac/,a606bc3d-7bee-4d28-8a9a-59b3afad839d,Export au format CSV,2018-08-30T14:53:19,,communaute-dagglomeration-de-la-region-nazairienne-et-de-lestuaire,3 - search request,False,False,False,False,,,False,False,False
57868ecaa3a7295d371add15,subventions-au-titre-du-contrat-urbain-de-cohesion-sociale-cucs,https://www.data.gouv.fr/fr/datasets/subventions-au-titre-du-contrat-urbain-de-cohesion-sociale-cucs/,53acc735-3a2c-46aa-8593-91ba017bdb57,Export au format CSV,2015-07-29T22:00:00,,hauts-de-seine-le-departement,3 - search request,False,False,False,False,,,False,False,False
5ca74772634f415714cfc4f3,subventions-23000-euros-2018-1,https://www.data.gouv.fr/fr/datasets/subventions-23000-euros-2018-1/,1930df0e-e996-4142-86cd-cb7e18d85c5d,subv-23keur-2018-1.csv,2019-04-05T14:18:11.335000,,commune-de-saint-claude,3 - search request,False,False,False,False,,,False,False,False
580a575ca3a7292dcfa9d1e7,ca-2014-ville-de-rennes-subventions-dequipement-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2014-ville-de-rennes-subventions-dequipement-aux-associations/,c2110580-7b0c-4341-a601-c7b9a6b9a252,Export au format JSON,2015-07-06T09:23:02,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
580a575ca3a7292dcfa9d1e7,ca-2014-ville-de-rennes-subventions-dequipement-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2014-ville-de-rennes-subventions-dequipement-aux-associations/,58c58627-7450-42fb-9dde-5d5d6e2a0632,Export au format CSV,2015-07-06T09:23:02,,rennes-metropole-en-acces-libre-1,3 - search request,False,False,False,False,,,False,False,False
5ce2bd129ce2e774fc079e0c,subventions-attribuees-aux-associations-par-la-commune-de-saint-andre-des-eaux,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-associations-par-la-commune-de-saint-andre-des-eaux/,849acf5d-7df9-4f5d-b5a5-6437c35e8238,Export au format JSON,2019-05-17T07:44:19,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5ce2bd129ce2e774fc079e0c,subventions-attribuees-aux-associations-par-la-commune-de-saint-andre-des-eaux,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-associations-par-la-commune-de-saint-andre-des-eaux/,32b8a804-6a95-4c62-854b-603e164e46fe,Export au format CSV,2019-05-17T07:44:19,,communaute-dagglomeration-de-la-region-nazairienne-et-de-lestuaire,3 - search request,False,False,False,False,,,False,False,False
580a5728a3a7292dcfa9d1bf,ca-2012-ville-de-rennes-subventions-ordinaires-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2012-ville-de-rennes-subventions-ordinaires-aux-associations/,3f65fdc5-1904-46c2-8719-6d0aa5046b11,Export au format JSON,2013-07-09T09:22:34,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
580a5728a3a7292dcfa9d1bf,ca-2012-ville-de-rennes-subventions-ordinaires-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2012-ville-de-rennes-subventions-ordinaires-aux-associations/,085ee0b9-6785-4f71-bc48-c75481340caf,Export au format CSV,2013-07-09T09:22:34,,rennes-metropole-en-acces-libre-1,3 - search request,False,False,False,False,,,False,False,False
5ad0ab7bc751df02f2845f76,concours-subvention-de-lannion-tregor-communaute-de-2017,https://www.data.gouv.fr/fr/datasets/concours-subvention-de-lannion-tregor-communaute-de-2017/,a2a80733-0dad-44c4-8126-adcda40f543e,Données au format XML,2018-04-13T15:07:07.308000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
580a5759a3a7292dcfa9d1e5,bp-2015-ville-de-rennes-subventions-exceptionnelles-aux-associations,https://www.data.gouv.fr/fr/datasets/bp-2015-ville-de-rennes-subventions-exceptionnelles-aux-associations/,72f9b812-5631-4bc5-ae27-9562d53712cd,Export au format CSV,2016-06-08T15:07:43,,rennes-metropole-en-acces-libre-1,3 - search request,False,False,False,False,,,False,False,False
5ce2bd1d06e3e707af260ccc,subventions-attribuees-aux-associations-par-la-commune-de-montoir-de-bretagne,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-associations-par-la-commune-de-montoir-de-bretagne/,de12c3df-a3b3-49e3-b922-39cb5f74dd9e,Spécifications-SCDL-Subventions_V1.1.pdf,2018-07-16T08:22:32,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5ce2bd1d06e3e707af260ccc,subventions-attribuees-aux-associations-par-la-commune-de-montoir-de-bretagne,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-associations-par-la-commune-de-montoir-de-bretagne/,6406df4d-3ef1-471d-a425-a2db7088b295,Export au format JSON,2018-07-16T08:22:32,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5ce2bd1d06e3e707af260ccc,subventions-attribuees-aux-associations-par-la-commune-de-montoir-de-bretagne,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-associations-par-la-commune-de-montoir-de-bretagne/,43ff90b3-a113-4799-9d14-c044a1885644,Export au format CSV,2018-07-16T08:22:32,,communaute-dagglomeration-de-la-region-nazairienne-et-de-lestuaire,3 - search request,False,False,False,False,,,False,False,False
5b210125c751df34cda3c368,liste-des-subventions-publiques-attribuees-par-la-ville-de-belfort,https://www.data.gouv.fr/fr/datasets/liste-des-subventions-publiques-attribuees-par-la-ville-de-belfort/,3b9c4037-f98a-4b91-a8f0-259a37e73347,SubventionsVilleDeBelfort2019.xlsx,2020-07-29T06:38:09.655000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5b210125c751df34cda3c368,liste-des-subventions-publiques-attribuees-par-la-ville-de-belfort,https://www.data.gouv.fr/fr/datasets/liste-des-subventions-publiques-attribuees-par-la-ville-de-belfort/,d43f2e5a-8de0-4670-9cdf-4c37bb5fdc02,Liste_Subvention_Belfort_2017.xlsx,2020-07-29T06:38:09.654000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5b210125c751df34cda3c368,liste-des-subventions-publiques-attribuees-par-la-ville-de-belfort,https://www.data.gouv.fr/fr/datasets/liste-des-subventions-publiques-attribuees-par-la-ville-de-belfort/,99285264-cca5-425e-83c5-9c87d7665db3,Liste_Subvention_Belfort_2017.csv,2020-07-29T06:38:09.654000,,grand-belfort-communaute-dagglomeration,3 - search request,False,False,False,False,,,False,False,False
5878ee89a3a7291485cac813,subventions-de-la-region-ile-de-france-aux-associations,https://www.data.gouv.fr/fr/datasets/subventions-de-la-region-ile-de-france-aux-associations/,a672677e-0ccb-45f0-a2c8-41f91c75d215,Subventions 2012 aux associations de droit français,2017-07-10T06:06:12.426000,,nosdonnees-fr,3 - search request,False,False,False,False,,,False,False,False
566011d9c751df37c1aad371,participations-dans-les-contrats-signes-du-programme-cadre-recherche-et-developpement-technologique-h2020-de-la-commission-europeenne-1,https://www.data.gouv.fr/fr/datasets/participations-dans-les-contrats-signes-du-programme-cadre-recherche-et-developpement-technologique-h2020-de-la-commission-europeenne-1/,5e263e9e-b723-4c29-8a90-a43d21e08f59,API,2016-03-24T14:47:41.602000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
566011d9c751df37c1aad371,participations-dans-les-contrats-signes-du-programme-cadre-recherche-et-developpement-technologique-h2020-de-la-commission-europeenne-1,https://www.data.gouv.fr/fr/datasets/participations-dans-les-contrats-signes-du-programme-cadre-recherche-et-developpement-technologique-h2020-de-la-commission-europeenne-1/,a70b1a1a-b000-44ce-a909-5be5fee1d1ef,Export Excel,2016-03-24T14:48:01.696000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
566011d9c751df37c1aad371,participations-dans-les-contrats-signes-du-programme-cadre-recherche-et-developpement-technologique-h2020-de-la-commission-europeenne-1,https://www.data.gouv.fr/fr/datasets/participations-dans-les-contrats-signes-du-programme-cadre-recherche-et-developpement-technologique-h2020-de-la-commission-europeenne-1/,7c9d8194-ebe9-4489-bae1-a4f46c7d8be5,Export JSON,2016-03-24T14:48:17.953000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
566011d9c751df37c1aad371,participations-dans-les-contrats-signes-du-programme-cadre-recherche-et-developpement-technologique-h2020-de-la-commission-europeenne-1,https://www.data.gouv.fr/fr/datasets/participations-dans-les-contrats-signes-du-programme-cadre-recherche-et-developpement-technologique-h2020-de-la-commission-europeenne-1/,666867ec-7e41-43ad-ad62-cc7d621db511,Export CSV,2016-03-24T14:47:04.754000,,enseignement-superieur-et-recherche,3 - search request,False,False,False,False,,,False,False,False
566011d9c751df37c1aad371,participations-dans-les-contrats-signes-du-programme-cadre-recherche-et-developpement-technologique-h2020-de-la-commission-europeenne-1,https://www.data.gouv.fr/fr/datasets/participations-dans-les-contrats-signes-du-programme-cadre-recherche-et-developpement-technologique-h2020-de-la-commission-europeenne-1/,0566c21a-8e53-48fa-91f0-141ff237853c,Note explicative sur les données H2020,2016-03-24T14:51:16.205000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5bceeedc634f411914e64e22,subvention-2018,https://www.data.gouv.fr/fr/datasets/subvention-2018/,1e91bc79-480c-4e42-b1f8-34b54b4d2013,20181023-suventions-2018.csv,2018-10-23T11:50:46.480000,,les-ulis,3 - search request,False,False,False,False,,,False,False,False
5d0a2b2d8b4c417f18f02f33,attribution-des-subventions-publiques-1,https://www.data.gouv.fr/fr/datasets/attribution-des-subventions-publiques-1/,b27c049b-429c-4e84-86c6-0355b50e2168,32-18-attribution-subvention.pdf,2019-06-19T14:32:38.796000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5ca47060634f4168ee69fd49,subvention-aux-associations-2019,https://www.data.gouv.fr/fr/datasets/subvention-aux-associations-2019/,4df2b859-16c6-4585-9585-6164a07d282b,stloubes-2019-declarations-subventions-sup.-a-23k.csv,2019-04-03T11:30:09.903000,,saint-loubes,3 - search request,False,False,False,False,,,False,False,False
5e33f2f806e3e76faa320bb4,conventions-de-subventions-du-departement-de-maine-et-loire,https://www.data.gouv.fr/fr/datasets/conventions-de-subventions-du-departement-de-maine-et-loire/,e960167f-0fbf-4b9b-8f62-cbf37f055f12,Export au format JSON,2021-03-03T08:06:29.960000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5e33f2f806e3e76faa320bb4,conventions-de-subventions-du-departement-de-maine-et-loire,https://www.data.gouv.fr/fr/datasets/conventions-de-subventions-du-departement-de-maine-et-loire/,233df2f5-45c7-468f-b8f1-aec44bab4c28,Export au format CSV,2021-03-03T08:06:29.960000,,departement-de-maine-et-loire,3 - search request,False,False,False,False,,,False,False,False
5e33f2fadee7e7710df5c8f8,subventions-aux-associations-du-departement-de-maine-et-loire,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-du-departement-de-maine-et-loire/,9bf6aa08-86d7-42d4-8b86-edb55b54ea85,Export au format JSON,2020-07-17T09:36:05.590000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5e33f2fadee7e7710df5c8f8,subventions-aux-associations-du-departement-de-maine-et-loire,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-du-departement-de-maine-et-loire/,102a5ab0-92b9-46fb-9afe-47737fa59491,Export au format CSV,2020-07-17T09:36:05.590000,,departement-de-maine-et-loire,3 - search request,False,False,False,False,,,False,False,False
5da117af9ce2e747fb52078e,subventions-du-departement-des-hautes-pyrenees,https://www.data.gouv.fr/fr/datasets/subventions-du-departement-des-hautes-pyrenees/,0e1aea4d-334e-46bc-bda1-47ce762e08d1,Export au format JSON,2019-02-22T05:00:14,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5da117af9ce2e747fb52078e,subventions-du-departement-des-hautes-pyrenees,https://www.data.gouv.fr/fr/datasets/subventions-du-departement-des-hautes-pyrenees/,2335d6a4-b94c-47ac-a334-648df4599d29,Export au format CSV,2019-02-22T05:00:14,,departement-des-hautes-pyrenees,3 - search request,False,False,False,False,,,False,False,False
57868ecaa3a7295d371add15,subventions-au-titre-du-contrat-urbain-de-cohesion-sociale-cucs,https://www.data.gouv.fr/fr/datasets/subventions-au-titre-du-contrat-urbain-de-cohesion-sociale-cucs/,5822af2b-ab38-45bb-aca2-57a319e76489,Export au format JSON,2015-07-29T22:00:00,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5bd89d5d06e3e738ef8c0ebe,subventions-du-conseil-regional,https://www.data.gouv.fr/fr/datasets/subventions-du-conseil-regional/,32625408-9b6f-47bf-b3a6-26028955f2c3,Export au format JSON,2021-06-15T09:20:06,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5d5ddc109ce2e760f2d0058a,subventions-numeraires-attribuees-aux-associations-par-la-ville-de-saint-nazaire,https://www.data.gouv.fr/fr/datasets/subventions-numeraires-attribuees-aux-associations-par-la-ville-de-saint-nazaire/,da88aa17-6768-4db8-af98-7bc24912c7b7,Export au format JSON,2020-01-17T15:19:14.053000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5ce2bd1906e3e707af260cb6,subventions-attribuees-aux-associations-par-la-commune-de-saint-joachim,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-associations-par-la-commune-de-saint-joachim/,30fa436d-b4e3-4f62-902e-b21e6b020178,Export au format JSON,2019-01-23T10:20:23,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5b605beb8b4c4113511e6217,donnees-essentielles-des-conventions-de-subvention-bayonne,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-des-conventions-de-subvention-bayonne/,ac1aafa7-60c7-4f57-8bd2-8665d9997e57,2018-bayonne-subvention-v2.csv,2019-04-23T10:54:53.269000,,ville-de-bayonne,3 - search request,False,False,False,False,,,False,False,False
5b605beb8b4c4113511e6217,donnees-essentielles-des-conventions-de-subvention-bayonne,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-des-conventions-de-subvention-bayonne/,cd1ab83d-3a51-43c1-babd-713470041088,2019-donnees-essentielles-conventions-de-subventions.csv,2020-06-11T09:08:32.818000,,ville-de-bayonne,3 - search request,False,False,False,False,,,False,False,False
5e58de43634f415a960a56bc,subventions-2019-copamo,https://www.data.gouv.fr/fr/datasets/subventions-2019-copamo/,116b7fb6-913d-4a71-938f-5820bd782ce5,open-data-recap-2019.xlsx,2020-02-28T10:33:31.975000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5cf4cdb48b4c413d17a55937,tableau-des-subventions-2018,https://www.data.gouv.fr/fr/datasets/tableau-des-subventions-2018/,fb857507-421a-4ceb-884d-9aeae01f459e,attributions-2018-opendata.csv,2019-06-03T09:36:25.925000,,communaute-de-communes-du-golfe-de-saint-tropez,3 - search request,False,False,False,False,,,False,False,False
5b9249d2634f411b8339f194,conventions-de-subvention-signees,https://www.data.gouv.fr/fr/datasets/conventions-de-subvention-signees/,06f0f6e2-a9fd-402e-b8a8-1232f182894b,aidesattribueesaeap.csv,2020-07-16T16:35:29.353000,,agence-de-leau-artois-picardie,3 - search request,False,False,False,False,,,False,False,False
5c90c72e634f412627c9abb2,subventions-et-contributions-versees-en-2018,https://www.data.gouv.fr/fr/datasets/subventions-et-contributions-versees-en-2018/,3a272948-58b4-4915-aa13-8d4d24a21218,donnees-subvention-ccismn-2018.xlsx,2019-03-19T11:42:10.275000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5cb4908306e3e76e1162e169,subventions-attribuees-par-la-commune-de-la-baule-escoublac,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-par-la-commune-de-la-baule-escoublac/,556404d4-a03f-4bc8-8da9-0655cdb91f9a,specifications_SCDL_subventions_v1_1.pdf,2018-09-04T07:48:42,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5cb4908306e3e76e1162e169,subventions-attribuees-par-la-commune-de-la-baule-escoublac,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-par-la-commune-de-la-baule-escoublac/,eb26a06a-b699-427a-9997-62f83e51d638,Export au format JSON,2018-09-04T07:48:42,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5cb4908306e3e76e1162e169,subventions-attribuees-par-la-commune-de-la-baule-escoublac,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-par-la-commune-de-la-baule-escoublac/,7fc84ae1-9534-4e1d-bc53-4a7142e98fa2,Export au format CSV,2018-09-04T07:48:42,,cap-atlantique,3 - search request,False,False,False,False,,,False,False,False
5beaf8489ce2e76d1483100c,subventions-attribuees-aux-communes-par-la-ctc-en-2016,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-communes-par-la-ctc-en-2016/,0d5a1410-a89c-4353-8be5-1443755cf81a,Export au format JSON,2017-09-06T09:33:02,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5beaf8489ce2e76d1483100c,subventions-attribuees-aux-communes-par-la-ctc-en-2016,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-communes-par-la-ctc-en-2016/,d1faf824-4541-4f50-8ac1-8826f8b2c311,Export au format CSV,2017-09-06T09:33:02,,collectivite-territoriale-de-corse,3 - search request,False,False,False,False,,,False,False,False
57868ec5a3a7295d371add0f,logements-subventionnes-dans-les-projets-de-renovation-urbaine,https://www.data.gouv.fr/fr/datasets/logements-subventionnes-dans-les-projets-de-renovation-urbaine/,2f87053b-0a91-4aee-b7b0-9d971035fb39,Export au format JSON,2013-03-12T23:00:00,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
57868ec5a3a7295d371add0f,logements-subventionnes-dans-les-projets-de-renovation-urbaine,https://www.data.gouv.fr/fr/datasets/logements-subventionnes-dans-les-projets-de-renovation-urbaine/,680bcb13-5876-415d-8e53-cae56e7c71b6,Export au format CSV,2013-03-12T23:00:00,,hauts-de-seine-le-departement,3 - search request,False,False,False,False,,,False,False,False
57868ec5a3a7295d371add0f,logements-subventionnes-dans-les-projets-de-renovation-urbaine,https://www.data.gouv.fr/fr/datasets/logements-subventionnes-dans-les-projets-de-renovation-urbaine/,e684e9ff-9f80-4622-a5f2-74556b9831b2,Export au format JSON,2016-02-25T16:10:59,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
57868ec5a3a7295d371add0f,logements-subventionnes-dans-les-projets-de-renovation-urbaine,https://www.data.gouv.fr/fr/datasets/logements-subventionnes-dans-les-projets-de-renovation-urbaine/,dc290f0e-cd50-47d6-8158-38016374563a,Export au format CSV,2016-02-25T16:10:59,,hauts-de-seine-le-departement,3 - search request,False,False,False,False,,,False,False,False
57868f0fa3a7295d371add4b,logements-subventionnes-au-titre-de-lhabitat-prive,https://www.data.gouv.fr/fr/datasets/logements-subventionnes-au-titre-de-lhabitat-prive/,fe562009-de6b-47ba-bcd1-3e69fa8af235,Export au format JSON,2021-01-19T23:00:00,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
57868f0fa3a7295d371add4b,logements-subventionnes-au-titre-de-lhabitat-prive,https://www.data.gouv.fr/fr/datasets/logements-subventionnes-au-titre-de-lhabitat-prive/,0f35c53a-2a1b-4ab1-977e-b52a266b28ce,Export au format CSV,2021-01-19T23:00:00,,hauts-de-seine-le-departement,3 - search request,False,False,False,False,,,False,False,False
57868f0fa3a7295d371add4b,logements-subventionnes-au-titre-de-lhabitat-prive,https://www.data.gouv.fr/fr/datasets/logements-subventionnes-au-titre-de-lhabitat-prive/,b62239f3-b013-40c7-b27d-2ee022d9ecb3,Export au format JSON,2018-01-17T23:00:00,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
57868f0fa3a7295d371add4b,logements-subventionnes-au-titre-de-lhabitat-prive,https://www.data.gouv.fr/fr/datasets/logements-subventionnes-au-titre-de-lhabitat-prive/,2e6a538a-3012-4784-a8fd-e3fb3429de2d,Export au format CSV,2018-01-17T23:00:00,,hauts-de-seine-le-departement,3 - search request,False,False,False,False,,,False,False,False
5d0a26108b4c416fea2b6903,attribution-des-subventions-publiques,https://www.data.gouv.fr/fr/datasets/attribution-des-subventions-publiques/,b4694fcc-0e3c-494b-9e1e-60c82903b152,37-17-attributdeg-subventdeg-associatdeg.pdf,2019-06-19T14:19:24.100000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5be59f1d634f4127bc24e5d9,subventions-23000-eur-versees-en-2018-par-la-ville-de-meze,https://www.data.gouv.fr/fr/datasets/subventions-23000-eur-versees-en-2018-par-la-ville-de-meze/,aa59cf31-fa3c-4d6b-9281-30c1a06e27ab,publication-declarations-subventions-sup.-a-23k.csv,2018-11-09T15:53:52.544000,,ville-de-meze,3 - search request,False,False,False,False,,,False,False,False
5878ee88a3a7291485cac812,su,https://www.data.gouv.fr/fr/datasets/su/,9fb3e8ca-ea44-4eff-a344-f1d43f3e3daf,Subventions de la ville de Lannion,2017-07-10T06:06:11.469000,,nosdonnees-fr,3 - search request,False,False,False,False,,,False,False,False
5beafbaf9ce2e77441830ffe,subventions-attribuees-aux-associations-par-la-ctc-en-2016,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-associations-par-la-ctc-en-2016/,fc771a25-2192-4331-8b7f-794c48af3925,Export au format JSON,2017-09-06T09:09:40,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5beafbaf9ce2e77441830ffe,subventions-attribuees-aux-associations-par-la-ctc-en-2016,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-associations-par-la-ctc-en-2016/,656213ad-be93-4b8b-aff5-c758499ef57c,Export au format CSV,2017-09-06T09:09:40,,collectivite-territoriale-de-corse,3 - search request,False,False,False,False,,,False,False,False
57907d1ac751df3a41fa6072,liste-des-subventions-versees-aux-associations-en-2014,https://www.data.gouv.fr/fr/datasets/liste-des-subventions-versees-aux-associations-en-2014/,e6e9cb99-1234-46ca-b2b5-e802e35e7b13,Accès aux données par API,2016-07-21T09:43:22.965000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
57907d1ac751df3a41fa6072,liste-des-subventions-versees-aux-associations-en-2014,https://www.data.gouv.fr/fr/datasets/liste-des-subventions-versees-aux-associations-en-2014/,613bd72c-f0b2-470c-aa3f-be6d4a4e8f85,Page d'accès aux données,2016-07-21T09:43:22.964000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
57868f19a3a7295d371add51,subventions-et-participations-au-titre-de-la-renovation-urbaine,https://www.data.gouv.fr/fr/datasets/subventions-et-participations-au-titre-de-la-renovation-urbaine/,91c73db2-6696-47ef-bdb3-9220ddec08f7,Export au format JSON,2018-04-22T22:00:00,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
57868f19a3a7295d371add51,subventions-et-participations-au-titre-de-la-renovation-urbaine,https://www.data.gouv.fr/fr/datasets/subventions-et-participations-au-titre-de-la-renovation-urbaine/,cf1eb737-bec7-4259-a033-3875cb41fb07,Export au format CSV,2018-04-22T22:00:00,,hauts-de-seine-le-departement,3 - search request,False,False,False,False,,,False,False,False
57868f19a3a7295d371add51,subventions-et-participations-au-titre-de-la-renovation-urbaine,https://www.data.gouv.fr/fr/datasets/subventions-et-participations-au-titre-de-la-renovation-urbaine/,6a054ac3-7e60-4b59-97ee-834ad094f4a3,Export au format JSON,2017-02-05T23:00:00,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
57868ec2a3a7295d371add0d,subventions-au-contrat-local-de-securite-cls,https://www.data.gouv.fr/fr/datasets/subventions-au-contrat-local-de-securite-cls/,1115ece0-453a-41e3-8262-6df3fa14d57d,Export au format CSV,2016-02-25T16:12:35,,hauts-de-seine-le-departement,3 - search request,False,False,False,False,,,False,False,False
5d5ddc109ce2e760f2d0058a,subventions-numeraires-attribuees-aux-associations-par-la-ville-de-saint-nazaire,https://www.data.gouv.fr/fr/datasets/subventions-numeraires-attribuees-aux-associations-par-la-ville-de-saint-nazaire/,dc4d88de-e32b-4f08-9e67-01f7ca68784a,Export au format CSV,2020-01-17T15:19:14.053000,,communaute-dagglomeration-de-la-region-nazairienne-et-de-lestuaire,3 - search request,False,False,False,False,,,False,False,False
57868ec2a3a7295d371add0d,subventions-au-contrat-local-de-securite-cls,https://www.data.gouv.fr/fr/datasets/subventions-au-contrat-local-de-securite-cls/,8d17c5bc-9216-4930-a0e5-274718468d83,Export au format JSON,2016-02-25T16:12:35,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
57868ec2a3a7295d371add0d,subventions-au-contrat-local-de-securite-cls,https://www.data.gouv.fr/fr/datasets/subventions-au-contrat-local-de-securite-cls/,f8cfbdb8-f147-4634-9f81-836c401c1a3b,Export au format JSON,2016-02-25T16:12:35,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5ce2bd1906e3e707af260cb6,subventions-attribuees-aux-associations-par-la-commune-de-saint-joachim,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-associations-par-la-commune-de-saint-joachim/,913e47b7-7156-4798-9fa1-79b2b3e11a91,Export au format CSV,2019-01-23T10:20:23,,communaute-dagglomeration-de-la-region-nazairienne-et-de-lestuaire,3 - search request,False,False,False,False,,,False,False,False
5369a110a3a729239d2064f5,subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2011-idf,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2011-idf/,fd4a63ee-d034-473e-aa53-5214f0e9e850,Fichier XLS,2014-04-22T07:36:02.569000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5369a110a3a729239d2064f5,subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2011-idf,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2011-idf/,c9fd8e9e-f694-4da3-b2fc-8557a5f82646,Fichier JSON,2014-04-22T07:36:02.569000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5369a110a3a729239d2064f5,subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2011-idf,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2011-idf/,72aa9986-5d7c-481d-9865-e234e39d01ba,Fichier CSV,2014-04-22T07:36:02.569000,,region-ile-de-france,3 - search request,False,False,False,False,,,False,False,False
