dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,error_type,resource_found_by,initial_version_name,organization_or_owner,is_valid_v_0.1.0,is_valid_v_0.2.0,is_valid_v_0.2.1,is_valid_v_0.2.2,is_valid_v_0.2.3,is_valid_v_0.3.0,is_valid_v_0.3.1,is_valid_one_version,most_recent_valid_version
5a02bf7988ee38130d1057ca,Itinéraire du réseau hiérarchisé cyclable (RHC) sur le territoire de Bordeaux Métropole,itineraire-du-reseau-hierarchise-cyclable-rhc-sur-le-territoire-de-bordeaux-metropole,https://www.data.gouv.fr/fr/datasets/itineraire-du-reseau-hierarchise-cyclable-rhc-sur-le-territoire-de-bordeaux-metropole/,599c66cd-da32-4ab4-881b-d06883358915,RH_ITCYC_A.csv,https://files.geo.data.gouv.fr/link-proxy/data.bordeaux-metropole.fr/2020-01-24/5e2a5c993918c4da8fc2daa5/rh-itcyc-a.csv,2020-01-24T12:56:41.078000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5a02bf7988ee38130d1057ca,Itinéraire du réseau hiérarchisé cyclable (RHC) sur le territoire de Bordeaux Métropole,itineraire-du-reseau-hierarchise-cyclable-rhc-sur-le-territoire-de-bordeaux-metropole,https://www.data.gouv.fr/fr/datasets/itineraire-du-reseau-hierarchise-cyclable-rhc-sur-le-territoire-de-bordeaux-metropole/,11b3015d-5025-4e7a-afa0-eba8218e5321,doc.kml (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5e2a1fc8fa4268bc25631240/downloads/5e2a5c99c85b5d508f4ebed9?format=SHP&projection=WGS84,2020-01-24T12:56:41.077000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5a02bf7988ee38130d1057ca,Itinéraire du réseau hiérarchisé cyclable (RHC) sur le territoire de Bordeaux Métropole,itineraire-du-reseau-hierarchise-cyclable-rhc-sur-le-territoire-de-bordeaux-metropole,https://www.data.gouv.fr/fr/datasets/itineraire-du-reseau-hierarchise-cyclable-rhc-sur-le-territoire-de-bordeaux-metropole/,089c2e5f-6826-4ea6-a1ee-53b0308f1ad0,doc.kml (export GeoJSON),https://transcode.geo.data.gouv.fr/links/5e2a1fc8fa4268bc25631240/downloads/5e2a5c99c85b5d508f4ebed9?format=GeoJSON&projection=WGS84,2020-01-24T12:56:41.076000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5be6625906e3e77a0e77c6e1,Comptages vélo depuis 2016,comptages-velo-depuis-2016,https://www.data.gouv.fr/fr/datasets/comptages-velo-depuis-2016/,f1f1e204-871e-4af8-8774-5138a9d8e181,Export au format GeoJSON,https://opendata.lillemetropole.fr/explore/dataset/comptages-velo/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2018-11-09T14:00:28,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5be6625906e3e77a0e77c6e1,Comptages vélo depuis 2016,comptages-velo-depuis-2016,https://www.data.gouv.fr/fr/datasets/comptages-velo-depuis-2016/,948bd370-7069-47f5-94b2-af217ef2ccc2,Export au format JSON,https://opendata.lillemetropole.fr/explore/dataset/comptages-velo/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2018-11-09T14:00:28,,3 - search request,,metropole-europeenne-de-lille,False,False,False,False,False,False,False,False,
5be6625906e3e77a0e77c6e1,Comptages vélo depuis 2016,comptages-velo-depuis-2016,https://www.data.gouv.fr/fr/datasets/comptages-velo-depuis-2016/,90fe35f5-3d1a-4f81-b97e-1c2b4dd8d1d8,Export au format CSV,https://opendata.lillemetropole.fr/explore/dataset/comptages-velo/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2018-11-09T14:00:28,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5a0aec2b88ee3840a6bbc17a,ROUTES : Itinéraires cyclables - 01/01/2015 - département du Bas-Rhin (67),routes-itineraires-cyclables-01-01-2015-departement-du-bas-rhin-67,https://www.data.gouv.fr/fr/datasets/routes-itineraires-cyclables-01-01-2015-departement-du-bas-rhin-67/,72d81de4-f615-4639-baa7-6778c8b4d503,Licence-Ouverte-Open-Licence.pdf,https://files.geo.data.gouv.fr/link-proxy/sigeo.bas-rhin.fr/2020-01-24/5e2ab34a5df2f77f20276523/licence-ouverte-open-licence.pdf,2020-01-24T12:50:29.803000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5a0aec2b88ee3840a6bbc17a,ROUTES : Itinéraires cyclables - 01/01/2015 - département du Bas-Rhin (67),routes-itineraires-cyclables-01-01-2015-departement-du-bas-rhin-67,https://www.data.gouv.fr/fr/datasets/routes-itineraires-cyclables-01-01-2015-departement-du-bas-rhin-67/,3665f797-bbaa-46b1-bf24-223c7f1744db,IC_AMENAGEMENT.mif (archive),https://files.geo.data.gouv.fr/link-proxy/sigeo.bas-rhin.fr/2020-01-24/5e2ab7091a98428d6c416999/itineraires%20cyclables.zip/ic-amenagement.zip,2020-01-24T12:50:29.803000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5a0aec2b88ee3840a6bbc17a,ROUTES : Itinéraires cyclables - 01/01/2015 - département du Bas-Rhin (67),routes-itineraires-cyclables-01-01-2015-departement-du-bas-rhin-67,https://www.data.gouv.fr/fr/datasets/routes-itineraires-cyclables-01-01-2015-departement-du-bas-rhin-67/,61d7fcf4-7a6b-4d7f-ab09-90755912089f,IC_ITINERAIRE.mif (archive),https://files.geo.data.gouv.fr/link-proxy/sigeo.bas-rhin.fr/2020-01-24/5e2ab7091a9842633041699a/itineraires%20cyclables.zip/ic-itineraire.zip,2020-01-24T12:50:29.802000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5d0da8cb06e3e737c1c89a4c,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-1,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-1/,4ced998b-1559-49f4-8992-f5a6884b96b8,amenagements-velo-en-ile-de-france_2019_06.zip,https://data.iledefrance.fr/api/datasets/1.0/amenagements-velo-en-ile-de-france/attachments/amenagements_velo_en_ile_de_france_2019_06_zip,2019-02-12T11:18:34,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5c5911e29ce2e70433cc53f4,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france/,c2c9b93e-6106-4b5e-958c-3e76ccab487c,amenagements-velo-en-ile-de-france_2021_03.zip,http://opendata.stif.info/api/datasets/1.0/amenagements-velo-en-ile-de-france/attachments/amenagements_velo_en_ile_de_france_2021_03_zip,2021-03-10T14:46:33,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5a02bf4488ee38113f83ebb4,Tronçon surfacique du réseau hiérarchisé cyclable (RHC) sur le territoire de Bordeaux Métropole,troncon-surfacique-du-reseau-hierarchise-cyclable-rhc-sur-le-territoire-de-bordeaux-metropole,https://www.data.gouv.fr/fr/datasets/troncon-surfacique-du-reseau-hierarchise-cyclable-rhc-sur-le-territoire-de-bordeaux-metropole/,b0782f03-d01e-4611-a003-e308be2fcaf6,RH_PARCY_S.dwg,https://files.geo.data.gouv.fr/link-proxy/data.bordeaux-metropole.fr/2020-01-24/5e2a3de068abba8cffbf563a/rh-parcy-s.dwg,2020-01-24T12:56:44.134000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5a02bf4488ee38113f83ebb4,Tronçon surfacique du réseau hiérarchisé cyclable (RHC) sur le territoire de Bordeaux Métropole,troncon-surfacique-du-reseau-hierarchise-cyclable-rhc-sur-le-territoire-de-bordeaux-metropole,https://www.data.gouv.fr/fr/datasets/troncon-surfacique-du-reseau-hierarchise-cyclable-rhc-sur-le-territoire-de-bordeaux-metropole/,72ee3be9-a906-4ea8-acc0-a1d387b9a304,doc.kml (export GeoJSON),https://transcode.geo.data.gouv.fr/links/5e2a1ee4fa4268bc2558431a/downloads/5e2a3de168abba593abf5645?format=GeoJSON&projection=WGS84,2020-01-24T12:56:44.130000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5cd4244c8b4c416e44691bef,Cyclabilité d'une sélection de véloroutes et voies vertes (3V) en Pays de la Loire,cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire,https://www.data.gouv.fr/fr/datasets/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire/,b17e1402-73b8-4c82-ac24-6348b1bf95ab,Cyclabilite_dune_selection_de_veloroutes_et_voies_vertes_3V_en_Pays_de_la_Loire_service_WFS.pdf,https://files.geo.data.gouv.fr/link-proxy/catalogue.sigloire.fr/2020-11-06/5fa4a0f86a65b630ab9dc11c/file.zip/telechargement-1604474395-9643/443d0bea-c2f6-40c4-b32c-d0988d5274b3-1604474395-8005/pdf-complet-n-veloroutes-voies-vertes-l-r52.zip/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire-service-wfs.pdf,2021-01-21T06:38:09.295000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5cd4244c8b4c416e44691bef,Cyclabilité d'une sélection de véloroutes et voies vertes (3V) en Pays de la Loire,cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire,https://www.data.gouv.fr/fr/datasets/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire/,a70b7e44-1f20-406d-bd2b-f684495b94ea,Service_de_visualisation_cartographique_WMS_de_SIGLOIRE..pdf,https://files.geo.data.gouv.fr/link-proxy/catalogue.sigloire.fr/2020-11-06/5fa4a0f86a65b629a19dc11f/file.zip/telechargement-1604474395-9643/443d0bea-c2f6-40c4-b32c-d0988d5274b3-1604474395-8005/pdf-complet-n-veloroutes-voies-vertes-l-r52.zip/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire/service-de-visualisation-cartographique-wms-de-sigloire..pdf,2021-01-21T06:38:09.295000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5cd4244c8b4c416e44691bef,Cyclabilité d'une sélection de véloroutes et voies vertes (3V) en Pays de la Loire,cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire,https://www.data.gouv.fr/fr/datasets/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire/,5d465a02-7e22-4462-8cb7-791c2947dfd1,index.csv,https://files.geo.data.gouv.fr/link-proxy/catalogue.sigloire.fr/2020-11-06/5fa4a0f86a65b64e1c9dc11e/file.zip/telechargement-1604474395-9643/443d0bea-c2f6-40c4-b32c-d0988d5274b3-1604474395-8005/export-full-metadata.zip/index.csv,2021-01-21T06:38:09.294000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5cd4244c8b4c416e44691bef,Cyclabilité d'une sélection de véloroutes et voies vertes (3V) en Pays de la Loire,cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire,https://www.data.gouv.fr/fr/datasets/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire/,d9f496da-dd1e-4311-872a-c9e0f5976aa7,n_veloroutes_voies_vertes_l_r52.shp (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5e2a1f3bfa4268bc255c2002/downloads/5fa4a0f86a65b666269dc11d?format=SHP&projection=WGS84,2021-01-21T06:38:09.294000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5cd4244c8b4c416e44691bef,Cyclabilité d'une sélection de véloroutes et voies vertes (3V) en Pays de la Loire,cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire,https://www.data.gouv.fr/fr/datasets/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire/,4ddab874-0ef6-4a2e-bbbc-e5597cf5ba59,n_veloroutes_voies_vertes_l_r52.shp (export GeoJSON),https://transcode.geo.data.gouv.fr/links/5e2a1f3bfa4268bc255c2002/downloads/5fa4a0f86a65b666269dc11d?format=GeoJSON&projection=WGS84,2021-01-21T06:38:09.294000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5cd4244c8b4c416e44691bef,Cyclabilité d'une sélection de véloroutes et voies vertes (3V) en Pays de la Loire,cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire,https://www.data.gouv.fr/fr/datasets/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire/,7733d1e4-8f86-4506-b135-afd45666c3cc,n_veloroutes_voies_vertes_l_r52.shp (archive),https://files.geo.data.gouv.fr/link-proxy/catalogue.sigloire.fr/2020-11-06/5fa4a0f86a65b666269dc11d/file.zip/telechargement-1604474395-9643/443d0bea-c2f6-40c4-b32c-d0988d5274b3-1604474395-8005/n-veloroutes-voies-vertes-l-r52.zip,2021-01-21T06:38:09.294000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5eab9f467ee4582b405f11de,Comptage vélo - Historique - Données Compteurs et Sites de comptage,comptage-velo-historique-donnees-compteurs-et-sites-de-comptage,https://www.data.gouv.fr/fr/datasets/comptage-velo-historique-donnees-compteurs-et-sites-de-comptage/,b5ceba53-663b-458f-8dad-a4f7b82927bf,2020_comptage-velo-donnees-sites-comptage.csv.zip,https://opendata.paris.fr/api/datasets/1.0/comptage-velo-historique-donnees-compteurs/attachments/2020_comptage_velo_donnees_sites_comptage_csv_zip,2021-04-29T21:23:51,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5cd4244c8b4c416e44691bef,Cyclabilité d'une sélection de véloroutes et voies vertes (3V) en Pays de la Loire,cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire,https://www.data.gouv.fr/fr/datasets/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire/,d142ee8d-3edc-4c8e-829e-d9da9ac727ae,Service_de_telechargement_cartographique_WFS_de_SIGLOIRE.pdf,https://files.geo.data.gouv.fr/link-proxy/catalogue.sigloire.fr/2020-11-06/5fa4a0f86a65b65bb59dc119/file.zip/telechargement-1604474395-9643/443d0bea-c2f6-40c4-b32c-d0988d5274b3-1604474395-8005/pdf-complet-n-veloroutes-voies-vertes-l-r52.zip/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire/service-de-telechargement-cartographique-wfs-de-sigloire.pdf,2021-01-21T06:38:09.295000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5eab9f467ee4582b405f11de,Comptage vélo - Historique - Données Compteurs et Sites de comptage,comptage-velo-historique-donnees-compteurs-et-sites-de-comptage,https://www.data.gouv.fr/fr/datasets/comptage-velo-historique-donnees-compteurs-et-sites-de-comptage/,560ca5dd-f8ba-4f39-98eb-021717e7662c,2020_comptage-velo-donnees-compteurs.csv.zip,https://opendata.paris.fr/api/datasets/1.0/comptage-velo-historique-donnees-compteurs/attachments/2020_comptage_velo_donnees_compteurs_csv_zip,2021-04-29T21:23:51,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5eab9f467ee4582b405f11de,Comptage vélo - Historique - Données Compteurs et Sites de comptage,comptage-velo-historique-donnees-compteurs-et-sites-de-comptage,https://www.data.gouv.fr/fr/datasets/comptage-velo-historique-donnees-compteurs-et-sites-de-comptage/,ffd49ea0-a07b-42e4-a248-2dfecc0800ab,2018_comptage-velo-donnees-sites-comptage.csv.zip,https://opendata.paris.fr/api/datasets/1.0/comptage-velo-historique-donnees-compteurs/attachments/2018_comptage_velo_donnees_sites_comptage_csv_zip,2021-04-29T21:23:51,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5eab9f467ee4582b405f11de,Comptage vélo - Historique - Données Compteurs et Sites de comptage,comptage-velo-historique-donnees-compteurs-et-sites-de-comptage,https://www.data.gouv.fr/fr/datasets/comptage-velo-historique-donnees-compteurs-et-sites-de-comptage/,9c23d147-4032-429c-9c18-86dabd53e63f,2019_comptage-velo-donnees-compteurs.csv.zip,https://opendata.paris.fr/api/datasets/1.0/comptage-velo-historique-donnees-compteurs/attachments/2019_comptage_velo_donnees_compteurs_csv_zip,2021-04-29T21:23:51,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5eab9f467ee4582b405f11de,Comptage vélo - Historique - Données Compteurs et Sites de comptage,comptage-velo-historique-donnees-compteurs-et-sites-de-comptage,https://www.data.gouv.fr/fr/datasets/comptage-velo-historique-donnees-compteurs-et-sites-de-comptage/,58d6b982-4c70-4648-afe4-b80eab61d28d,2018_comptage-velo-donnees-compteurs.csv.zip,https://opendata.paris.fr/api/datasets/1.0/comptage-velo-historique-donnees-compteurs/attachments/2018_comptage_velo_donnees_compteurs_csv_zip,2021-04-29T21:23:51,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5eab9f467ee4582b405f11de,Comptage vélo - Historique - Données Compteurs et Sites de comptage,comptage-velo-historique-donnees-compteurs-et-sites-de-comptage,https://www.data.gouv.fr/fr/datasets/comptage-velo-historique-donnees-compteurs-et-sites-de-comptage/,bf409fb6-cfe8-48a5-8add-a85f178ac75f,2019_comptage-velo-donnees-compteurs-historique.csv.zip,https://opendata.paris.fr/api/datasets/1.0/comptage-velo-historique-donnees-compteurs/attachments/2019_comptage_velo_donnees_compteurs_historique_csv_zip,2020-04-30T16:05:47.247000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5eab9f467ee4582b405f11de,Comptage vélo - Historique - Données Compteurs et Sites de comptage,comptage-velo-historique-donnees-compteurs-et-sites-de-comptage,https://www.data.gouv.fr/fr/datasets/comptage-velo-historique-donnees-compteurs-et-sites-de-comptage/,e4f40179-dcc0-446d-8ceb-da86ea71db04,2018_comptage-velo-donnees-compteurs-historique.csv.zip,https://opendata.paris.fr/api/datasets/1.0/comptage-velo-historique-donnees-compteurs/attachments/2018_comptage_velo_donnees_compteurs_historique_csv_zip,2020-04-30T16:05:47.247000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
58aef65dc751df62466f39da,Véloroutes et Voies Vertes dans le département des Vosges,veloroutes-et-voies-vertes-dans-le-departement-des-vosges,https://www.data.gouv.fr/fr/datasets/veloroutes-et-voies-vertes-dans-le-departement-des-vosges/,84cfe587-a170-4bb6-8083-e8817119a0d5,attributs_cyclabilite_ddt88_hors_covadis.pdf,https://files.geo.data.gouv.fr/link-proxy/atom.geo-ide.developpement-durable.gouv.fr/2020-02-26/5e55c3b45b29cbf0687b35fb/datasetaggregate-1582678962681.zip/d562ef0f-802e-4f96-b37b-fc8bb999e3aa/documents/attributs-cyclabilite-ddt88-hors-covadis.pdf,2020-02-28T06:42:15.395000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
58aef65dc751df62466f39da,Véloroutes et Voies Vertes dans le département des Vosges,veloroutes-et-voies-vertes-dans-le-departement-des-vosges,https://www.data.gouv.fr/fr/datasets/veloroutes-et-voies-vertes-dans-le-departement-des-vosges/,0dfb79f3-045a-4dbe-9ed8-f66bcde86d1c,N_3V_PORTION_L_088.TAB (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5e2a20e4fa4268bc256e94ee/downloads/5e55c3b45b29cbf2117b35fc?format=SHP&projection=WGS84,2020-02-28T06:42:15.395000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5eab9f467ee4582b405f11de,Comptage vélo - Historique - Données Compteurs et Sites de comptage,comptage-velo-historique-donnees-compteurs-et-sites-de-comptage,https://www.data.gouv.fr/fr/datasets/comptage-velo-historique-donnees-compteurs-et-sites-de-comptage/,26075523-ea69-4b6d-ba86-ab1c2e029605,2019_comptage-velo-donnees-sites-comptage.csv.zip,https://opendata.paris.fr/api/datasets/1.0/comptage-velo-historique-donnees-compteurs/attachments/2019_comptage_velo_donnees_sites_comptage_csv_zip,2021-04-29T21:23:51,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5cd4244c8b4c416e44691bef,Cyclabilité d'une sélection de véloroutes et voies vertes (3V) en Pays de la Loire,cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire,https://www.data.gouv.fr/fr/datasets/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire/,cb2f35ec-374c-4d7a-a909-532688270cc1,Cyclabilite_dune_selection_de_veloroutes_et_voies_vertes_3V_en_Pays_de_la_Loire___Cyclabilite_dune_selection_de_veloroutes_et_voies_vertes_3V_en_Pays_de_la_Loire_n_veloroutes_voies_vertes_l_r52.pdf,https://files.geo.data.gouv.fr/link-proxy/catalogue.sigloire.fr/2020-11-06/5fa4a0f86a65b6cf529dc11b/file.zip/telechargement-1604474395-9643/443d0bea-c2f6-40c4-b32c-d0988d5274b3-1604474395-8005/pdf-complet-n-veloroutes-voies-vertes-l-r52.zip/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire-cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire-n-veloroutes-voies-vertes-l-r52.pdf,2021-01-21T06:38:09.295000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5cd4244c8b4c416e44691bef,Cyclabilité d'une sélection de véloroutes et voies vertes (3V) en Pays de la Loire,cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire,https://www.data.gouv.fr/fr/datasets/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire/,5ecf3b3e-b47e-4284-b279-0aeace970949,Cyclabilite_dune_selection_de_veloroutes_et_voies_vertes_3V_en_Pays_de_la_Loire.pdf,https://files.geo.data.gouv.fr/link-proxy/catalogue.sigloire.fr/2020-11-06/5fa4a0f86a65b6edb49dc11a/file.zip/telechargement-1604474395-9643/443d0bea-c2f6-40c4-b32c-d0988d5274b3-1604474395-8005/pdf-complet-n-veloroutes-voies-vertes-l-r52.zip/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire.pdf,2021-01-21T06:38:09.296000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5cd4244c8b4c416e44691bef,Cyclabilité d'une sélection de véloroutes et voies vertes (3V) en Pays de la Loire,cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire,https://www.data.gouv.fr/fr/datasets/cyclabilite-dune-selection-de-veloroutes-et-voies-vertes-3v-en-pays-de-la-loire/,f583ece0-ddaa-40a4-a405-75410ea5fbaa,n_veloroutes_voies_vertes_l_r52 (export GeoJSON),https://transcode.geo.data.gouv.fr/services/5e2a1f0cfa4268bc255a009f/feature-types/ms:n_veloroutes_voies_vertes_l_r52?format=GeoJSON&projection=WGS84,2021-01-21T06:38:09.296000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
607e8e632105ced1d39baccd,Comptage vélo - Compteurs - Syndicat des Mobilités de Touraine,comptage-velo-compteurs-syndicat-des-mobilites-de-touraine,https://www.data.gouv.fr/fr/datasets/comptage-velo-compteurs-syndicat-des-mobilites-de-touraine/,cedb3a10-c87d-4c74-b51f-4a14449778d7,Export au format Shapefile,https://data.tours-metropole.fr/explore/dataset/comptage-velo-compteurs-syndicat-des-mobilites-de-touraine/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2020-11-03T11:11:21,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
607e8e632105ced1d39baccd,Comptage vélo - Compteurs - Syndicat des Mobilités de Touraine,comptage-velo-compteurs-syndicat-des-mobilites-de-touraine,https://www.data.gouv.fr/fr/datasets/comptage-velo-compteurs-syndicat-des-mobilites-de-touraine/,f0cf5026-5d6c-4f43-9b7c-8c56f4abaca4,Export au format GeoJSON,https://data.tours-metropole.fr/explore/dataset/comptage-velo-compteurs-syndicat-des-mobilites-de-touraine/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2020-11-03T11:11:21,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
607e8e632105ced1d39baccd,Comptage vélo - Compteurs - Syndicat des Mobilités de Touraine,comptage-velo-compteurs-syndicat-des-mobilites-de-touraine,https://www.data.gouv.fr/fr/datasets/comptage-velo-compteurs-syndicat-des-mobilites-de-touraine/,12b5d867-5c59-4a2f-a055-ffaa9f8d1c35,Export au format JSON,https://data.tours-metropole.fr/explore/dataset/comptage-velo-compteurs-syndicat-des-mobilites-de-touraine/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2020-11-03T11:11:21,,3 - search request,,tours-metropole-val-de-loire,False,False,False,False,False,False,False,False,
607e8e632105ced1d39baccd,Comptage vélo - Compteurs - Syndicat des Mobilités de Touraine,comptage-velo-compteurs-syndicat-des-mobilites-de-touraine,https://www.data.gouv.fr/fr/datasets/comptage-velo-compteurs-syndicat-des-mobilites-de-touraine/,b4fbb937-0890-4022-b413-0ccf7955c133,Export au format CSV,https://data.tours-metropole.fr/explore/dataset/comptage-velo-compteurs-syndicat-des-mobilites-de-touraine/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2020-11-03T11:11:21,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5fffc1f1344185f7315d201e,Sas vélo et tourne-à-droite - Angers,sas-velo-et-tourne-a-droite-angers,https://www.data.gouv.fr/fr/datasets/sas-velo-et-tourne-a-droite-angers/,51673394-ad5b-48e5-9bb8-19b1e4b218d3,Export au format Shapefile,https://data.angers.fr/explore/dataset/sas-et-tourne-a-droite-velo-angers/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2021-01-13T09:09:26,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5fffc1f1344185f7315d201e,Sas vélo et tourne-à-droite - Angers,sas-velo-et-tourne-a-droite-angers,https://www.data.gouv.fr/fr/datasets/sas-velo-et-tourne-a-droite-angers/,703a9067-6437-4a9c-9623-1577bd19be38,Export au format GeoJSON,https://data.angers.fr/explore/dataset/sas-et-tourne-a-droite-velo-angers/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2021-01-13T09:09:26,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5fffc1f1344185f7315d201e,Sas vélo et tourne-à-droite - Angers,sas-velo-et-tourne-a-droite-angers,https://www.data.gouv.fr/fr/datasets/sas-velo-et-tourne-a-droite-angers/,59bba9e6-98fa-40bc-9705-346afcda7653,Export au format JSON,https://data.angers.fr/explore/dataset/sas-et-tourne-a-droite-velo-angers/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2021-01-13T09:09:26,,3 - search request,,angers-loire-metropole,False,False,False,False,False,False,False,False,
5fffc1f1344185f7315d201e,Sas vélo et tourne-à-droite - Angers,sas-velo-et-tourne-a-droite-angers,https://www.data.gouv.fr/fr/datasets/sas-velo-et-tourne-a-droite-angers/,12197f79-5b7d-41dd-b4a1-032fa3cb42be,Export au format CSV,https://data.angers.fr/explore/dataset/sas-et-tourne-a-droite-velo-angers/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2021-01-13T09:09:26,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
