dataset_id,dataset_slug,dataset_page,resource_id,resource_title,resource_last_modified,organization_or_owner,error_type,resource_found_by,initial_version_name,is_valid_v_1.1.0,is_valid_v_2.0.0,is_valid_v_2.1.0,is_valid_v_2.1.1,is_valid_v_2.1.2,is_valid_v_2.1.3,is_valid_one_version,most_recent_valid_version,is_downloaded,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop,resource_schema_update_success,is_empty,schema_name,is_schema_version_updated,is_schema_added,is_schema_dropped
602e4d411c8215c7fffbf63d,deliberations-de-la-ville-du-pre-saint-gervais-sur-la-periode-2003-2020,https://demo.data.gouv.fr/fr/datasets/deliberations-de-la-ville-du-pre-saint-gervais-sur-la-periode-2003-2020/,0518cd2e-54ad-412a-9cdf-3f1499d14b81,deliberations-de-la-ville-du-pre-saint-gervais-sur-la-periode-2003-2020.csv,2021-02-18T12:30:21.952000,le-pre-saint-gervais,,1 - schema request,,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
5e738d557c9396b83d59f0df,deliberations-du-conseil-municipal-de-la-ville-dantibes,https://demo.data.gouv.fr/fr/datasets/deliberations-du-conseil-municipal-de-la-ville-dantibes/,779c020b-3e81-47ab-8975-df9d0975481c,antibes-deliberations.xlsx,2021-05-10T16:04:35.243000,,wrong-file-format,1 - schema request,,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
5e738d557c9396b83d59f0df,deliberations-du-conseil-municipal-de-la-ville-dantibes,https://demo.data.gouv.fr/fr/datasets/deliberations-du-conseil-municipal-de-la-ville-dantibes/,712ce34d-fcae-4060-bc33-65e36d99b437,antibes-deliberations.csv,2021-05-10T16:04:45.525000,ville-dantibes,,1 - schema request,,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
60afc37c532f5425af8cd733,test-150,https://demo.data.gouv.fr/fr/datasets/test-150/,43cebbdd-f597-4335-913c-b548629f29d1,vvf,2021-05-28T16:22:12.512000,geoffrey-aldebert,,1 - schema request,,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
60afc37c532f5425af8cd733,test-150,https://demo.data.gouv.fr/fr/datasets/test-150/,5d61dc96-97b4-4f14-9ef9-b2d08eb93246,2-irve-colonne-manquante-obligatoire.csv,2021-06-04T18:04:28.032000,geoffrey-aldebert,,1 - schema request,,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
60afc37c532f5425af8cd733,test-150,https://demo.data.gouv.fr/fr/datasets/test-150/,07eacc60-2299-4150-a386-8e17e32d21d5,yete,2021-05-28T16:37:42.955000,geoffrey-aldebert,,1 - schema request,,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
60afc37c532f5425af8cd733,test-150,https://demo.data.gouv.fr/fr/datasets/test-150/,2fce4635-b3c8-4bba-9e44-3a9c579a7a4e,1-irve-ok-new.csv,2021-05-31T14:03:52.655000,geoffrey-aldebert,,1 - schema request,,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
5f918ea07de00103c2690373,test-83,https://demo.data.gouv.fr/fr/datasets/test-83/,754d8c33-fb7b-4f28-bcb8-bf8eac41f265,vvf,2021-05-28T16:38:55.374000,geoffrey-aldebert,,1 - schema request,2.0.0,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
60645c94e2bfd21cdc16c0be,deliberations-des-collectivites-adherentes-de-megalis-bretagne,https://demo.data.gouv.fr/fr/datasets/deliberations-des-collectivites-adherentes-de-megalis-bretagne/,a6e058b3-17c2-4e0f-a876-330c2cafafbe,delib-2021-253514491.csv,2021-03-31T13:27:46.581000,megalis-bretagne,,1 - schema request,,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
5fca5cb4fb31589328fdd595,liste-des-deliberations-du-ccas-de-saint-ave-en-2019,https://demo.data.gouv.fr/fr/datasets/liste-des-deliberations-du-ccas-de-saint-ave-en-2019/,19bfebbd-caba-4d04-969f-ca683dd0b765,deliberations-du-ccas-2019.csv,2020-12-04T17:05:21.157000,ville-de-saint-ave,,1 - schema request,,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
60b0fcc22127a7d163f9fb08,aaaa,https://demo.data.gouv.fr/fr/datasets/aaaa/,7984de3b-564a-4a04-94d8-5de79b762769,vvf,2021-05-28T16:25:19.092000,etalab,,1 - schema request,2.1.3,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
5fbe8504f73ca926f22ba611,deliberations-du-conseil-departemental-du-loiret,https://demo.data.gouv.fr/fr/datasets/deliberations-du-conseil-departemental-du-loiret/,794e3844-2b19-4d48-b8e5-ad9e98b954b6,delib-45.csv,2020-11-25T17:35:29.826000,departement-du-loiret,,1 - schema request,,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
5fbe8504f73ca926f22ba611,deliberations-du-conseil-departemental-du-loiret,https://demo.data.gouv.fr/fr/datasets/deliberations-du-conseil-departemental-du-loiret/,58e81cda-fec2-47a3-87d8-4ea77a5211f2,delib-45.json,2020-11-25T17:31:09.559000,,wrong-file-format,1 - schema request,,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
5fbe8504f73ca926f22ba611,deliberations-du-conseil-departemental-du-loiret,https://demo.data.gouv.fr/fr/datasets/deliberations-du-conseil-departemental-du-loiret/,cb100d1b-9f86-417e-b245-108651894545,delib-45.xlsx,2020-11-25T17:31:28.224000,,wrong-file-format,1 - schema request,,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
5fbe8504f73ca926f22ba611,deliberations-du-conseil-departemental-du-loiret,https://demo.data.gouv.fr/fr/datasets/deliberations-du-conseil-departemental-du-loiret/,16e43d36-a04c-4bcd-ad62-3eedbba4eaed,delib-45.ods,2020-11-25T17:31:53.022000,,wrong-file-format,1 - schema request,,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
5fbe8504f73ca926f22ba611,deliberations-du-conseil-departemental-du-loiret,https://demo.data.gouv.fr/fr/datasets/deliberations-du-conseil-departemental-du-loiret/,1de587fa-c736-463a-ac4b-219a27b434e8,attributs.csv,2020-11-25T18:05:56.345000,departement-du-loiret,,1 - schema request,,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
5fca5cb4fb31589328fdd595,liste-des-deliberations-du-ccas-de-saint-ave-en-2019,https://demo.data.gouv.fr/fr/datasets/liste-des-deliberations-du-ccas-de-saint-ave-en-2019/,a3c13a02-57d7-448d-8941-2853cb306d17,deliberations-du-ccas-2019.xlsx,2020-12-04T17:05:03.307000,,wrong-file-format,1 - schema request,,False,False,False,False,False,False,False,,False,False,False,True,True,,scdl/deliberations,False,False,True
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,e70d46fb-b825-4a69-a2c1-5805ce3ea70a,131210-designation-delegue-commune.pdf,2021-04-07T19:17:38.672000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,fcbb3f3a-5c28-4182-b0f5-393e4bae9b46,131210-participation-commune-sejours-pedagogiques.pdf,2021-04-07T19:17:44.924000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,7a17b476-87b3-4549-8c16-ee1da4a4f895,131210-retrocession-de-concession-funeraires.pdf,2021-04-07T19:17:51.671000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,a7b7cd3d-54bd-422f-ab4d-e8227d6dda25,140226-a1.pdf,2021-04-08T08:24:21.283000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,15b69bc3-6352-486d-874c-4f08bb6d2ed4,140226-a2.pdf,2021-04-08T08:24:28.255000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,0a83bec8-fa33-415c-8c55-a84fb8d4b1ea,140226-a3.pdf,2021-04-08T08:24:35.333000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,b4a8338f-81dc-4662-b6d1-b075701d9578,140328-b1-installation-du-conseil-municipal.pdf,2021-04-08T08:24:42.415000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,09cf671f-a459-49d1-ae8d-a4c7f3a5a41a,140328-b5-delegations-consenties-au-maire-par-le-conseil-municipal.pdf,2021-04-08T08:25:08.034000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,003f1674-9535-44cd-bc0a-da8610b529b2,140328-b3-vote-du-nombre-des-adjoints-au-maire.pdf,2021-04-08T08:24:55.263000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,1ba6e0c9-7f84-431a-a871-8ee079bc5b44,140328-b4-elections-des-adjoints.pdf,2021-04-08T08:25:01.640000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,88270330-1fc4-44f0-af7c-e016fa8fd46f,140328-b6-creation-et-composition-des-commissions-municipales.pdf,2021-04-08T08:25:14.493000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,bfa2d950-95e0-4633-9a97-dca3b9dde056,140328-b7-delegation-dans-les-syndicats-intercommunaux-ou-organismes-divers.pdf,2021-04-08T08:25:20.775000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,6b29febb-edda-4b54-86b3-dd876b69c6bc,140416-c1.pdf,2021-04-08T08:25:27.234000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,e241fdec-589f-4d47-bb16-a0898762b280,140416-c1bis.pdf,2021-04-08T08:25:33.197000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,049b4319-2327-4cf4-a139-db5de4c3cf11,131210-budget-principal-decision-modificative-2.pdf,2021-04-07T19:17:32.466000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,e091a616-879b-490d-9c5c-810a14af54b9,140328-b2-election-du-maire.pdf,2021-04-08T08:24:49.017000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,cb87e84a-7cf7-42bc-b30a-763892c51124,131210-budget-annexe-lotissement-de-la-piscine.pdf,2021-04-07T19:17:25.864000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,ec07a46e-d3e5-4873-9566-2cca6f75ed5b,130625-tableau-des-effectifs-de-la-commune-creation-de-postes.pdf,2021-04-07T19:16:31.492000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,be7aac76-c51e-465b-822c-31ee23f7d337,130930-logements-vacants-deliberation-fiscale.pdf,2021-04-07T19:17:13.181000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,99f6b7cc-4f7b-49a4-af55-e02f9d4c7673,130411-vote-du-budget-primitif-budget-annexe-lotissement-piscine-pour-2013.pdf,2021-04-07T19:15:31.312000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,2df1492c-5d09-4657-8fd9-44ba2f941313,130411-vote-du-budget-primitif-budget-annexe-regie-fetes-et-animations-pour-2013.pdf,2021-04-07T19:15:37.544000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,0d3143bf-e075-4c11-81fb-ef9b81e158bc,130411-vote-du-budget-primitif-du-budget-principal-de-la-commune-pour-2013.pdf,2021-04-07T19:15:44.112000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,9b8a0394-44ca-46bb-88ad-d4386659b607,130625-budget-principal-de-la-commune-admissions-en-non-valeur.pdf,2021-04-07T19:15:50.558000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,d5e347d0-0817-4a2c-8c88-7a346496fbba,130625-budget-principal-de-la-commune-decision-modificative-ndeg1.pdf,2021-04-07T19:15:57.314000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,ccf1ee2a-f884-4b88-ac6e-8984d0b0eb1b,130625-ccpt-elaboration-du-scot-adhesion-de-la-ccpt.pdf,2021-04-07T19:16:03.983000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,38b6f11f-beca-450f-acdb-5838b6c21e84,130625-ccpt-modification-des-statuts-competences-relatives-a-la-gestion-des-rivieres.pdf,2021-04-07T19:16:11.648000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,d37dc3e0-b7de-4daf-927c-dec916c3676b,130625-dematerialisation-des-actes.pdf,2021-04-07T19:16:18.153000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,08ea7e89-0842-4fe7-a3ed-240231f622cf,130625-entretien-fauchage-convention-entre-le-departement-et-la-commune-de-tartas.pdf,2021-04-07T19:16:25.180000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,a54e7b09-acae-4d82-8bb2-44e7b9e2423d,140416-c2.pdf,2021-04-08T08:25:39.523000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,f5da98e6-8346-4471-a138-72cf41ac3c13,130930-accueil-de-loisirs-sans-hebergement-tarifs-a-la-12-journee.pdf,2021-04-07T19:16:38.708000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,ed318725-0ce5-44f9-9e31-e7ecfe828e0b,130930-approbation-convention-archivage-electronique-archiland.pdf,2021-04-07T19:16:45.068000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,c8a5c6fe-965a-4a3c-a8e2-fc71a30965a4,130930-budget-commune-contrat-apprentissage.pdf,2021-04-07T19:16:52.046000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,76fba1ff-3cb7-430c-9701-9ed0a5ad9846,130930-friches-commerciales-deliberation-fiscale.pdf,2021-04-07T19:17:00.264000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,d8be2f98-ba49-40da-a549-72d18b02f5f8,130930-indemnite-de-conseil-de-mme-la-tresoriere-municipale-pour-lannee-2013.pdf,2021-04-07T19:17:06.930000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,c4246576-77bf-48e7-bab5-57985ad54503,131210-alsh-tarifs-sejours-ski.pdf,2021-04-07T19:23:09.809000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,b2e12b4f-5bb8-4ce1-b4d9-bb8319529cbf,140416-c3.pdf,2021-04-08T08:25:46.331000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,9b1d0c24-a87c-4115-94ad-27e902990b2e,140416-c11.pdf,2021-04-08T08:26:44.102000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,48fa1a15-fb82-4c24-a71b-e4bf14051d5f,140416-c4bis.pdf,2021-04-08T08:25:59.155000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,0815e245-5bbd-461e-b7c8-25f42c975e4f,140611-e10.pdf,2021-04-08T08:28:19.233000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,29a01d27-6c03-4840-8fdf-c7d1a372b664,140917-f1.pdf,2021-04-08T08:28:26.053000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,d9449535-90c2-48e4-ab99-af8146e659d0,140917-f2.pdf,2021-04-08T08:28:32.566000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,8f6b9c1d-74f0-49c4-9136-c74c43d4f04e,140917-f3.pdf,2021-04-08T08:28:39.033000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,99c7c90d-3c2c-4d10-88b6-942d64495680,140917-f4.pdf,2021-04-08T08:28:45.182000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,4c71e1c4-c742-4d63-9084-c6a96cbe2b16,141124-g1.pdf,2021-04-08T08:28:52.006000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,d3e3d31d-c9a9-45aa-a40b-d1f5647748f5,141124-g2.pdf,2021-04-08T08:29:00.067000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,9ad54672-0224-44a3-9dd8-a0b09bf5da8d,141124-g3.pdf,2021-04-08T08:29:07.764000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,ce5e8b96-75b0-4e73-bf86-a9cc2c491584,141124-g4.pdf,2021-04-08T08:29:14.492000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,f309a52c-28dd-4dea-be05-0071f6753b65,141124-g5.pdf,2021-04-08T08:29:20.726000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,159253d1-aca2-4141-8f28-cea4717c02ab,141124-g6.pdf,2021-04-08T08:29:27.288000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,d7ffc0b2-2b94-4e2a-8d45-58b365f455a7,141124-g7.pdf,2021-04-08T08:29:33.599000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,72db9539-f3b6-430a-a0c5-31e38b3863c0,141124-g8.pdf,2021-04-08T08:29:39.815000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,8880a404-c11a-4252-ad62-d27c4152245e,141124-g9.pdf,2021-04-08T08:29:46.036000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,98e94616-3ea6-49fc-927e-9a9c1cae3abb,150225-a1.pdf,2021-04-08T08:41:14.092000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,9f989d0d-9563-4cbd-8480-a035b304d962,140611-e9.pdf,2021-04-08T08:28:12.945000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,7ebb7337-96dd-498d-83dd-04ff4ee9226c,140611-e8.pdf,2021-04-08T08:28:04.790000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,d34a2cd0-21a2-4a0d-8608-ae5ba1aee021,140611-e7.pdf,2021-04-08T08:27:57.281000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,565ab62e-09f3-4917-beb6-013b38e8ddf7,140611-e6.pdf,2021-04-08T08:27:50.950000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,c3e377b2-7aee-45d3-86a0-b5057c1cd539,140416-c5.pdf,2021-04-08T08:26:05.528000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,75a1a76f-4cbb-4328-ada1-ececc47f8d4a,140416-c6.pdf,2021-04-08T08:26:12.194000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,cf306b6c-6eca-4735-9f45-5dacdcc7e091,140416-c7.pdf,2021-04-08T08:26:19.088000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
606d99c65fa692c272578312,administration-generale-finances,https://demo.data.gouv.fr/fr/datasets/administration-generale-finances/,c4ff9c2e-7b72-4226-a820-1ce7443b32fc,140416-c8.pdf,2021-04-08T08:26:25.352000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,False,,False,False,False,False,,,scdl/deliberations,False,False,False
