n_amenageur,n_operateur,n_enseigne,id_station,n_station,ad_station,code_insee,Xlongitude,Ylatitude,nbre_pdc,id_pdc,puiss_max,type_prise,acces_recharge,accessibilité,observations,date_maj,last_modified,datagouv_resource_id,Numéro pdc,Numéro station,accessibilitÃ©
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*59,IZIVIA Grand Lyon | Meyzieu | Rocade Est,"Rue du 24 avril 1915, Meyzieu",69282,4.986585,45.771356,2,FR*GLY*ELYON*59*1*2,43,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*59,IZIVIA Grand Lyon | Meyzieu | Rocade Est,"Rue du 24 avril 1915, Meyzieu",69282,4.986585,45.771356,2,FR*GLY*ELYON*59*1*1,50,Combo - ChaDeMo,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*40,IZIVIA Grand Lyon | Meyzieu | Centre,"9 rue Antoine Vacher, Meyzieu",69282,5.003734,45.767058,4,FR*GLY*ELYON*40*2*2,22,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*40,IZIVIA Grand Lyon | Meyzieu | Centre,"9 rue Antoine Vacher, Meyzieu",69282,5.003734,45.767058,4,FR*GLY*ELYON*40*1*2,22,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*40,IZIVIA Grand Lyon | Meyzieu | Centre,"9 rue Antoine Vacher, Meyzieu",69282,5.003734,45.767058,4,FR*GLY*ELYON*40*2*1,24,Combo - ChaDeMo,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*40,IZIVIA Grand Lyon | Meyzieu | Centre,"9 rue Antoine Vacher, Meyzieu",69282,5.003734,45.767058,4,FR*GLY*ELYON*40*1*1,24,Combo - ChaDeMo,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*76,IZIVIA Grand Lyon | Lyon 7 | Thibaudière,"26, rue de la Thibaudière, Lyon",69123,4.8453489,45.750243,4,FR*GLY*ELYON*76*4*1,7,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*76,IZIVIA Grand Lyon | Lyon 7 | Thibaudière,"26, rue de la Thibaudière, Lyon",69123,4.8453489,45.750243,4,FR*GLY*ELYON*76*3*1,7,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*76,IZIVIA Grand Lyon | Lyon 7 | Thibaudière,"26, rue de la Thibaudière, Lyon",69123,4.8453489,45.750243,4,FR*GLY*ELYON*76*2*1,7,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*76,IZIVIA Grand Lyon | Lyon 7 | Thibaudière,"26, rue de la Thibaudière, Lyon",69123,4.8453489,45.750243,4,FR*GLY*ELYON*76*1*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*72,IZIVIA Grand Lyon | Lyon 7 | Sergent Blandan,"Parking Parc du Sergent Blandan, Lyon",69123,4.8512717,45.745548,4,FR*GLY*ELYON*72*4*1,7,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*16,IZIVIA Grand Lyon | Saint-Genis-Laval | Avenue Ernest Auboyer,"18 Avenue Ernest Auboyer, Saint-Genis-Laval",69204,4.803939,45.692093,4,FR*GLY*ELYON*16*1*2,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*16,IZIVIA Grand Lyon | Saint-Genis-Laval | Avenue Ernest Auboyer,"18 Avenue Ernest Auboyer, Saint-Genis-Laval",69204,4.803939,45.692093,4,FR*GLY*ELYON*16*2*2,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*26,IZIVIA Grand Lyon | Saint-Genis-les-Ollières | Avenue Marcel Mérieux,"42 Avenue Marcel Mérieux, Saint-Genis-les-Ollières",69205,4.722615,45.758426,4,FR*GLY*ELYON*26*1*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*74,IZIVIA Grand Lyon | Vaulx-en-Velin | Hôtel de Ville,"Rue Maurice Audin, Vaulx-en-Velin",69256,4.9198915,45.777519,4,FR*GLY*ELYON*74*3*1,7,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*19,IZIVIA Grand Lyon | Vénissieux | Jacques Duclos - Stade Laurent Guérin,"24 Avenue Jacques Duclos, Vénissieux",69259,4.891770,45.697485,4,FR*GLY*ELYON*19*2*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*19,IZIVIA Grand Lyon | Vénissieux | Jacques Duclos - Stade Laurent Guérin,"24 Avenue Jacques Duclos, Vénissieux",69259,4.891770,45.697485,4,FR*GLY*ELYON*19*1*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*22,IZIVIA Grand Lyon | Vénissieux | Avenue Viviani,"4 Avenue Viviani, Vénissieux",69259,4.863299,45.726635,4,FR*GLY*ELYON*22*2*2,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*22,IZIVIA Grand Lyon | Vénissieux | Avenue Viviani,"4 Avenue Viviani, Vénissieux",69259,4.863299,45.726635,4,FR*GLY*ELYON*22*1*2,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*22,IZIVIA Grand Lyon | Vénissieux | Avenue Viviani,"4 Avenue Viviani, Vénissieux",69259,4.863299,45.726635,4,FR*GLY*ELYON*22*2*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*22,IZIVIA Grand Lyon | Vénissieux | Avenue Viviani,"4 Avenue Viviani, Vénissieux",69259,4.863299,45.726635,4,FR*GLY*ELYON*22*1*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*74,IZIVIA Grand Lyon | Vaulx-en-Velin | Hôtel de Ville,"Rue Maurice Audin, Vaulx-en-Velin",69256,4.9198915,45.777519,4,FR*GLY*ELYON*74*4*1,7,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*74,IZIVIA Grand Lyon | Vaulx-en-Velin | Hôtel de Ville,"Rue Maurice Audin, Vaulx-en-Velin",69256,4.9198915,45.777519,4,FR*GLY*ELYON*74*2*1,7,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*26,IZIVIA Grand Lyon | Saint-Genis-les-Ollières | Avenue Marcel Mérieux,"42 Avenue Marcel Mérieux, Saint-Genis-les-Ollières",69205,4.722615,45.758426,4,FR*GLY*ELYON*26*2*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*74,IZIVIA Grand Lyon | Vaulx-en-Velin | Hôtel de Ville,"Rue Maurice Audin, Vaulx-en-Velin",69256,4.9198915,45.777519,4,FR*GLY*ELYON*74*1*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*58,IZIVIA Grand Lyon | Vaulx-en-Velin | Eglise du Village,"Place Saunier, Vaulx-en-Velin",69256,4.928949,45.785760,2,FR*GLY*ELYON*58*1*2,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*58,IZIVIA Grand Lyon | Vaulx-en-Velin | Eglise du Village,"Place Saunier, Vaulx-en-Velin",69256,4.928949,45.785760,2,FR*GLY*ELYON*58*1*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*41,IZIVIA Grand Lyon | Tassin-la-Demi-Lune | Stade du Sauze,"58-60 Avenue du 11 novembre 1918, Tassin-la-Demi-Lune",69244,4.755318,45.765054,4,FR*GLY*ELYON*41*2*2,22,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*41,IZIVIA Grand Lyon | Tassin-la-Demi-Lune | Stade du Sauze,"58-60 Avenue du 11 novembre 1918, Tassin-la-Demi-Lune",69244,4.755318,45.765054,4,FR*GLY*ELYON*41*1*2,22,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*41,IZIVIA Grand Lyon | Tassin-la-Demi-Lune | Stade du Sauze,"58-60 Avenue du 11 novembre 1918, Tassin-la-Demi-Lune",69244,4.755318,45.765054,4,FR*GLY*ELYON*41*2*1,24,Combo - ChaDeMo,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*41,IZIVIA Grand Lyon | Tassin-la-Demi-Lune | Stade du Sauze,"58-60 Avenue du 11 novembre 1918, Tassin-la-Demi-Lune",69244,4.755318,45.765054,4,FR*GLY*ELYON*41*1*1,24,Combo - ChaDeMo,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*19,IZIVIA Grand Lyon | Vénissieux | Jacques Duclos - Stade Laurent Guérin,"24 Avenue Jacques Duclos, Vénissieux",69259,4.891770,45.697485,4,FR*GLY*ELYON*19*1*2,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*19,IZIVIA Grand Lyon | Vénissieux | Jacques Duclos - Stade Laurent Guérin,"24 Avenue Jacques Duclos, Vénissieux",69259,4.891770,45.697485,4,FR*GLY*ELYON*19*2*2,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*12,IZIVIA Grand Lyon | Vénissieux | Marcel Houël - Hôtel de Ville,"3 Avenue Marcel Houël, Vénissieux",69259,4.884666,45.696632,4,FR*GLY*ELYON*12*1*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*12,IZIVIA Grand Lyon | Vénissieux | Marcel Houël - Hôtel de Ville,"3 Avenue Marcel Houël, Vénissieux",69259,4.884666,45.696632,4,FR*GLY*ELYON*12*2*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*3,IZIVIA Grand Lyon | Bron | Avenue Pierre Brossolette,"Face au 81 Avenue Pierre Brossolette, Bron",69029,4.919721,45.742366,4,FR*GLY*ELYON*3*2*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*28,IZIVIA Grand Lyon | Vernaison | Route de Lyon,"Face au 95 Route de Lyon, Vernaison",69260,4.812139,45.648403,4,FR*GLY*ELYON*28*2*2,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*28,IZIVIA Grand Lyon | Vernaison | Route de Lyon,"Face au 95 Route de Lyon, Vernaison",69260,4.812139,45.648403,4,FR*GLY*ELYON*28*1*2,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*28,IZIVIA Grand Lyon | Vernaison | Route de Lyon,"Face au 95 Route de Lyon, Vernaison",69260,4.812139,45.648403,4,FR*GLY*ELYON*28*2*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*28,IZIVIA Grand Lyon | Vernaison | Route de Lyon,"Face au 95 Route de Lyon, Vernaison",69260,4.812139,45.648403,4,FR*GLY*ELYON*28*1*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*27,IZIVIA Grand Lyon | Vénissieux | Vénissy,"Parking Albert Camus, Vénissieux",69259,4.872156,45.696395,4,FR*GLY*ELYON*27*2*2,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*27,IZIVIA Grand Lyon | Vénissieux | Vénissy,"Parking Albert Camus, Vénissieux",69259,4.872156,45.696395,4,FR*GLY*ELYON*27*1*2,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*27,IZIVIA Grand Lyon | Vénissieux | Vénissy,"Parking Albert Camus, Vénissieux",69259,4.872156,45.696395,4,FR*GLY*ELYON*27*2*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*27,IZIVIA Grand Lyon | Vénissieux | Vénissy,"Parking Albert Camus, Vénissieux",69259,4.872156,45.696395,4,FR*GLY*ELYON*27*1*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*44,IZIVIA Grand Lyon | Vénissieux | Parilly - Métro,"Place Jules Grandclément, Vénissieux",69259,4.888112,45.720002,4,FR*GLY*ELYON*44*2*2,22,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*44,IZIVIA Grand Lyon | Vénissieux | Parilly - Métro,"Place Jules Grandclément, Vénissieux",69259,4.888112,45.720002,4,FR*GLY*ELYON*44*1*2,22,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*44,IZIVIA Grand Lyon | Vénissieux | Parilly - Métro,"Place Jules Grandclément, Vénissieux",69259,4.888112,45.720002,4,FR*GLY*ELYON*44*2*1,24,Combo - ChaDeMo,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*44,IZIVIA Grand Lyon | Vénissieux | Parilly - Métro,"Place Jules Grandclément, Vénissieux",69259,4.888112,45.720002,4,FR*GLY*ELYON*44*1*1,24,Combo - ChaDeMo,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*12,IZIVIA Grand Lyon | Vénissieux | Marcel Houël - Hôtel de Ville,"3 Avenue Marcel Houël, Vénissieux",69259,4.884666,45.696632,4,FR*GLY*ELYON*12*2*2,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*12,IZIVIA Grand Lyon | Vénissieux | Marcel Houël - Hôtel de Ville,"3 Avenue Marcel Houël, Vénissieux",69259,4.884666,45.696632,4,FR*GLY*ELYON*12*1*2,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*54,IZIVIA Grand Lyon | Tassin-la-Demi-Lune | Hôtel de Ville,"Rue des Maraichers, Tassin-la-Demi-Lune",69244,4.778237,45.760804,4,FR*GLY*ELYON*54*2*2,22,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*54,IZIVIA Grand Lyon | Tassin-la-Demi-Lune | Hôtel de Ville,"Rue des Maraichers, Tassin-la-Demi-Lune",69244,4.778237,45.760804,4,FR*GLY*ELYON*54*1*2,22,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*54,IZIVIA Grand Lyon | Tassin-la-Demi-Lune | Hôtel de Ville,"Rue des Maraichers, Tassin-la-Demi-Lune",69244,4.778237,45.760804,4,FR*GLY*ELYON*54*2*1,24,Combo - ChaDeMo,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*68,IZIVIA Grand Lyon | Saint-Priest | Parking Henri Maréchal,"Parking Rue Henri Maréchal, Saint-Priest",69290,4.940114,45.692814,4,FR*GLY*ELYON*68*1*2,22,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*68,IZIVIA Grand Lyon | Saint-Priest | Parking Henri Maréchal,"Parking Rue Henri Maréchal, Saint-Priest",69290,4.940114,45.692814,4,FR*GLY*ELYON*68*1*1,24,Combo - ChaDeMo,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*69,IZIVIA Grand Lyon | Saint-Priest | Ménival,"Face au 45 rue Louis Braille, Saint-Priest",69290,4.952119,45.695740,4,FR*GLY*ELYON*69*2*2,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*69,IZIVIA Grand Lyon | Saint-Priest | Ménival,"Face au 45 rue Louis Braille, Saint-Priest",69290,4.952119,45.695740,4,FR*GLY*ELYON*69*1*2,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*69,IZIVIA Grand Lyon | Saint-Priest | Ménival,"Face au 45 rue Louis Braille, Saint-Priest",69290,4.952119,45.695740,4,FR*GLY*ELYON*69*2*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*69,IZIVIA Grand Lyon | Saint-Priest | Ménival,"Face au 45 rue Louis Braille, Saint-Priest",69290,4.952119,45.695740,4,FR*GLY*ELYON*69*1*1,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*35,IZIVIA Grand Lyon | Saint-Priest | Cité Berliet,"Face au 20 Avenue C, Saint-Priest",69290,4.901374,45.705336,4,FR*GLY*ELYON*35*2*2,22,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*35,IZIVIA Grand Lyon | Saint-Priest | Cité Berliet,"Face au 20 Avenue C, Saint-Priest",69290,4.901374,45.705336,4,FR*GLY*ELYON*35*1*2,22,T2,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*35,IZIVIA Grand Lyon | Saint-Priest | Cité Berliet,"Face au 20 Avenue C, Saint-Priest",69290,4.901374,45.705336,4,FR*GLY*ELYON*35*2*1,24,Combo - ChaDeMo,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*35,IZIVIA Grand Lyon | Saint-Priest | Cité Berliet,"Face au 20 Avenue C, Saint-Priest",69290,4.901374,45.705336,4,FR*GLY*ELYON*35*1*1,24,Combo - ChaDeMo,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
IZIVIA FMET 1,IZIVIA,IZIVIA Grand Lyon,FR*GLY*PLYON*57,IZIVIA Grand Lyon | Saint-Priest | Bel Air,"Face au 18 rue du 8 mai 1945, Saint-Priest",69290,4.949094,45.691250,4,FR*GLY*ELYON*57*2*2,7,T2 - EF,payant,24h/24,"badge, appli et QR code",2021/05/26,2021-05-28T16:57:43.993000,25e8259b-77e9-478c-8940-f14546962720,null,null,null
